realtime_start,date,value
1994-02-17 00:00:00,1977-05-01 00:00:00,60.2
1977-07-21 00:00:00,1977-06-01 00:00:00,181.9
1978-02-27 00:00:00,1977-06-01 00:00:00,181.8
1994-02-17 00:00:00,1977-06-01 00:00:00,60.5
1977-08-19 00:00:00,1977-07-01 00:00:00,182.6
1978-02-27 00:00:00,1977-07-01 00:00:00,182.4
1979-02-23 00:00:00,1977-07-01 00:00:00,182.2
1994-02-17 00:00:00,1977-07-01 00:00:00,60.8
1977-09-21 00:00:00,1977-08-01 00:00:00,183.2
1978-02-27 00:00:00,1977-08-01 00:00:00,183.1
1979-02-23 00:00:00,1977-08-01 00:00:00,183.0
1994-02-17 00:00:00,1977-08-01 00:00:00,61.1
1977-10-21 00:00:00,1977-09-01 00:00:00,183.8
1979-02-23 00:00:00,1977-09-01 00:00:00,183.7
1994-02-17 00:00:00,1977-09-01 00:00:00,61.3
1977-11-22 00:00:00,1977-10-01 00:00:00,184.3
1978-02-27 00:00:00,1977-10-01 00:00:00,184.4
1979-02-23 00:00:00,1977-10-01 00:00:00,184.3
1994-02-17 00:00:00,1977-10-01 00:00:00,61.6
1977-12-21 00:00:00,1977-11-01 00:00:00,185.2
1979-02-23 00:00:00,1977-11-01 00:00:00,185.4
1994-02-17 00:00:00,1977-11-01 00:00:00,62.0
1978-01-20 00:00:00,1977-12-01 00:00:00,185.9
1978-02-27 00:00:00,1977-12-01 00:00:00,186.0
1979-02-23 00:00:00,1977-12-01 00:00:00,186.3
1994-02-17 00:00:00,1977-12-01 00:00:00,62.3
1978-02-27 00:00:00,1978-01-01 00:00:00,187.5
1979-02-23 00:00:00,1978-01-01 00:00:00,187.6
1994-02-17 00:00:00,1978-01-01 00:00:00,62.7
1978-03-28 00:00:00,1978-02-01 00:00:00,188.7
1979-02-23 00:00:00,1978-02-01 00:00:00,188.8
1994-02-17 00:00:00,1978-02-01 00:00:00,63.0
1978-04-28 00:00:00,1978-03-01 00:00:00,190.2
1994-02-17 00:00:00,1978-03-01 00:00:00,63.4
1978-05-31 00:00:00,1978-04-01 00:00:00,191.8
1994-02-17 00:00:00,1978-04-01 00:00:00,63.9
1978-06-30 00:00:00,1978-05-01 00:00:00,193.6
1979-02-23 00:00:00,1978-05-01 00:00:00,193.4
1994-02-17 00:00:00,1978-05-01 00:00:00,64.5
1978-07-28 00:00:00,1978-06-01 00:00:00,195.3
1979-02-23 00:00:00,1978-06-01 00:00:00,195.0
1994-02-17 00:00:00,1978-06-01 00:00:00,65.0
1978-08-29 00:00:00,1978-07-01 00:00:00,196.3
1979-02-23 00:00:00,1978-07-01 00:00:00,196.2
1980-02-22 00:00:00,1978-07-01 00:00:00,196.1
1994-02-17 00:00:00,1978-07-01 00:00:00,65.5
1978-09-26 00:00:00,1978-08-01 00:00:00,197.4
1979-02-23 00:00:00,1978-08-01 00:00:00,197.3
1994-02-17 00:00:00,1978-08-01 00:00:00,65.9
1978-10-26 00:00:00,1978-09-01 00:00:00,198.8
1979-02-23 00:00:00,1978-09-01 00:00:00,198.9
1994-02-17 00:00:00,1978-09-01 00:00:00,66.5
1978-11-28 00:00:00,1978-10-01 00:00:00,200.4
1979-02-23 00:00:00,1978-10-01 00:00:00,200.6
1980-02-22 00:00:00,1978-10-01 00:00:00,200.7
1994-02-17 00:00:00,1978-10-01 00:00:00,67.1
1978-12-22 00:00:00,1978-11-01 00:00:00,201.5
1979-02-23 00:00:00,1978-11-01 00:00:00,201.8
1980-02-22 00:00:00,1978-11-01 00:00:00,202.0
1994-02-17 00:00:00,1978-11-01 00:00:00,67.5
1979-01-24 00:00:00,1978-12-01 00:00:00,202.8
1979-02-23 00:00:00,1978-12-01 00:00:00,203.2
1980-02-22 00:00:00,1978-12-01 00:00:00,203.5
1994-02-17 00:00:00,1978-12-01 00:00:00,67.9
1979-02-23 00:00:00,1979-01-01 00:00:00,205.2
1980-02-22 00:00:00,1979-01-01 00:00:00,205.4
1994-02-17 00:00:00,1979-01-01 00:00:00,68.5
1979-03-23 00:00:00,1979-02-01 00:00:00,207.7
1994-02-17 00:00:00,1979-02-01 00:00:00,69.2
1979-04-26 00:00:00,1979-03-01 00:00:00,209.9
1994-02-17 00:00:00,1979-03-01 00:00:00,69.9
1979-05-25 00:00:00,1979-04-01 00:00:00,212.2
1980-02-22 00:00:00,1979-04-01 00:00:00,212.0
1994-02-17 00:00:00,1979-04-01 00:00:00,70.6
1979-06-26 00:00:00,1979-05-01 00:00:00,214.4
1980-02-22 00:00:00,1979-05-01 00:00:00,214.1
1994-02-17 00:00:00,1979-05-01 00:00:00,71.4
1979-07-26 00:00:00,1979-06-01 00:00:00,216.6
1980-02-22 00:00:00,1979-06-01 00:00:00,216.4
1994-02-17 00:00:00,1979-06-01 00:00:00,72.2
1979-08-24 00:00:00,1979-07-01 00:00:00,218.7
1981-02-25 00:00:00,1979-07-01 00:00:00,218.4
1994-02-17 00:00:00,1979-07-01 00:00:00,73.0
1979-09-25 00:00:00,1979-08-01 00:00:00,220.9
1981-02-25 00:00:00,1979-08-01 00:00:00,220.7
1994-02-17 00:00:00,1979-08-01 00:00:00,73.7
1979-10-26 00:00:00,1979-09-01 00:00:00,223.4
1981-02-25 00:00:00,1979-09-01 00:00:00,223.3
1994-02-17 00:00:00,1979-09-01 00:00:00,74.4
1979-11-27 00:00:00,1979-10-01 00:00:00,225.4
1980-02-22 00:00:00,1979-10-01 00:00:00,225.6
1981-02-25 00:00:00,1979-10-01 00:00:00,225.7
1994-02-17 00:00:00,1979-10-01 00:00:00,75.2
1979-12-21 00:00:00,1979-11-01 00:00:00,227.7
1980-02-22 00:00:00,1979-11-01 00:00:00,227.9
1981-02-25 00:00:00,1979-11-01 00:00:00,228.2
1994-02-17 00:00:00,1979-11-01 00:00:00,76.0
1980-01-25 00:00:00,1979-12-01 00:00:00,230.3
1980-02-22 00:00:00,1979-12-01 00:00:00,230.7
1981-02-25 00:00:00,1979-12-01 00:00:00,230.9
1994-02-17 00:00:00,1979-12-01 00:00:00,76.9
1980-02-22 00:00:00,1980-01-01 00:00:00,234.0
1981-02-25 00:00:00,1980-01-01 00:00:00,234.1
1994-02-17 00:00:00,1980-01-01 00:00:00,78.0
1980-03-25 00:00:00,1980-02-01 00:00:00,237.2
1981-02-25 00:00:00,1980-02-01 00:00:00,237.1
1994-02-17 00:00:00,1980-02-01 00:00:00,79.0
1980-04-22 00:00:00,1980-03-01 00:00:00,240.5
1981-02-25 00:00:00,1980-03-01 00:00:00,240.3
1994-02-17 00:00:00,1980-03-01 00:00:00,80.1
1980-05-23 00:00:00,1980-04-01 00:00:00,242.8
1981-02-25 00:00:00,1980-04-01 00:00:00,242.4
1994-02-17 00:00:00,1980-04-01 00:00:00,80.9
1980-06-24 00:00:00,1980-05-01 00:00:00,244.9
1981-02-25 00:00:00,1980-05-01 00:00:00,244.5
1994-02-17 00:00:00,1980-05-01 00:00:00,81.7
1980-07-23 00:00:00,1980-06-01 00:00:00,247.1
1981-02-25 00:00:00,1980-06-01 00:00:00,246.9
1994-02-17 00:00:00,1980-06-01 00:00:00,82.5
1980-08-22 00:00:00,1980-07-01 00:00:00,247.2
1981-02-25 00:00:00,1980-07-01 00:00:00,247.1
1982-02-25 00:00:00,1980-07-01 00:00:00,247.2
1994-02-17 00:00:00,1980-07-01 00:00:00,82.6
1980-09-23 00:00:00,1980-08-01 00:00:00,248.9
1981-02-25 00:00:00,1980-08-01 00:00:00,249.0
1982-02-25 00:00:00,1980-08-01 00:00:00,248.9
1994-02-17 00:00:00,1980-08-01 00:00:00,83.2
1980-10-24 00:00:00,1980-09-01 00:00:00,251.5
1981-02-25 00:00:00,1980-09-01 00:00:00,251.6
1982-02-25 00:00:00,1980-09-01 00:00:00,251.4
1994-02-17 00:00:00,1980-09-01 00:00:00,83.9
1980-11-25 00:00:00,1980-10-01 00:00:00,254.0
1981-02-25 00:00:00,1980-10-01 00:00:00,254.2
1982-02-25 00:00:00,1980-10-01 00:00:00,254.1
1994-02-17 00:00:00,1980-10-01 00:00:00,84.7
1980-12-23 00:00:00,1980-11-01 00:00:00,256.6
1981-02-25 00:00:00,1980-11-01 00:00:00,257.0
1982-02-25 00:00:00,1980-11-01 00:00:00,256.9
1994-02-17 00:00:00,1980-11-01 00:00:00,85.6
1981-01-23 00:00:00,1980-12-01 00:00:00,259.4
1981-02-25 00:00:00,1980-12-01 00:00:00,259.5
1982-02-25 00:00:00,1980-12-01 00:00:00,259.4
1994-02-17 00:00:00,1980-12-01 00:00:00,86.4
1981-02-25 00:00:00,1981-01-01 00:00:00,261.4
1994-02-17 00:00:00,1981-01-01 00:00:00,87.2
1981-03-24 00:00:00,1981-02-01 00:00:00,263.9
1994-02-17 00:00:00,1981-02-01 00:00:00,88.0
1981-04-23 00:00:00,1981-03-01 00:00:00,265.5
1982-02-25 00:00:00,1981-03-01 00:00:00,265.4
1994-02-17 00:00:00,1981-03-01 00:00:00,88.6
1981-05-22 00:00:00,1981-04-01 00:00:00,266.6
1982-02-25 00:00:00,1981-04-01 00:00:00,266.5
1994-02-17 00:00:00,1981-04-01 00:00:00,89.1
1981-06-23 00:00:00,1981-05-01 00:00:00,268.4
1982-02-25 00:00:00,1981-05-01 00:00:00,268.6
1994-02-17 00:00:00,1981-05-01 00:00:00,89.7
1981-07-23 00:00:00,1981-06-01 00:00:00,270.3
1982-02-25 00:00:00,1981-06-01 00:00:00,270.6
1994-02-17 00:00:00,1981-06-01 00:00:00,90.5
1981-08-25 00:00:00,1981-07-01 00:00:00,273.5
1982-02-25 00:00:00,1981-07-01 00:00:00,273.7
1983-02-25 00:00:00,1981-07-01 00:00:00,273.9
1994-02-17 00:00:00,1981-07-01 00:00:00,91.5
1981-09-24 00:00:00,1981-08-01 00:00:00,275.8
1982-02-25 00:00:00,1981-08-01 00:00:00,275.9
1983-02-25 00:00:00,1981-08-01 00:00:00,276.2
1994-02-17 00:00:00,1981-08-01 00:00:00,92.2
1981-10-23 00:00:00,1981-09-01 00:00:00,279.0
1982-02-25 00:00:00,1981-09-01 00:00:00,278.9
1983-02-25 00:00:00,1981-09-01 00:00:00,279.0
1994-02-17 00:00:00,1981-09-01 00:00:00,93.1
1981-11-24 00:00:00,1981-10-01 00:00:00,280.0
1982-02-25 00:00:00,1981-10-01 00:00:00,280.1
1983-02-25 00:00:00,1981-10-01 00:00:00,280.0
1994-02-17 00:00:00,1981-10-01 00:00:00,93.4
1981-12-22 00:00:00,1981-11-01 00:00:00,281.4
1982-02-25 00:00:00,1981-11-01 00:00:00,281.5
1983-02-25 00:00:00,1981-11-01 00:00:00,281.3
1994-02-17 00:00:00,1981-11-01 00:00:00,93.8
1982-01-22 00:00:00,1981-12-01 00:00:00,282.6
1983-02-25 00:00:00,1981-12-01 00:00:00,282.4
1994-02-17 00:00:00,1981-12-01 00:00:00,94.1
1982-02-25 00:00:00,1982-01-01 00:00:00,283.4
1983-02-25 00:00:00,1982-01-01 00:00:00,283.2
1994-02-17 00:00:00,1982-01-01 00:00:00,94.4
1982-03-23 00:00:00,1982-02-01 00:00:00,284.1
1983-02-25 00:00:00,1982-02-01 00:00:00,283.4
1994-02-17 00:00:00,1982-02-01 00:00:00,94.7
1982-04-23 00:00:00,1982-03-01 00:00:00,283.3
1994-02-17 00:00:00,1982-03-01 00:00:00,94.7
1982-05-21 00:00:00,1982-04-01 00:00:00,284.0
1994-02-17 00:00:00,1982-04-01 00:00:00,95.0
1982-06-22 00:00:00,1982-05-01 00:00:00,286.7
1983-02-25 00:00:00,1982-05-01 00:00:00,286.9
1994-02-17 00:00:00,1982-05-01 00:00:00,95.9
1982-07-23 00:00:00,1982-06-01 00:00:00,289.7
1983-02-25 00:00:00,1982-06-01 00:00:00,290.0
1994-02-17 00:00:00,1982-06-01 00:00:00,97.0
1982-08-24 00:00:00,1982-07-01 00:00:00,291.4
1983-02-25 00:00:00,1982-07-01 00:00:00,291.7
1994-02-17 00:00:00,1982-07-01 00:00:00,97.5
1982-09-23 00:00:00,1982-08-01 00:00:00,292.2
1983-02-25 00:00:00,1982-08-01 00:00:00,292.6
1984-02-24 00:00:00,1982-08-01 00:00:00,292.5
1994-02-17 00:00:00,1982-08-01 00:00:00,97.7
1982-10-26 00:00:00,1982-09-01 00:00:00,292.7
1983-02-25 00:00:00,1982-09-01 00:00:00,292.9
1984-02-24 00:00:00,1982-09-01 00:00:00,292.6
1994-02-17 00:00:00,1982-09-01 00:00:00,97.7
1982-11-23 00:00:00,1982-10-01 00:00:00,294.1
1984-02-24 00:00:00,1982-10-01 00:00:00,293.7
1994-02-17 00:00:00,1982-10-01 00:00:00,98.1
1982-12-21 00:00:00,1982-11-01 00:00:00,294.3
1983-02-25 00:00:00,1982-11-01 00:00:00,294.1
1984-02-24 00:00:00,1982-11-01 00:00:00,293.7
1994-02-17 00:00:00,1982-11-01 00:00:00,98.0
1983-01-21 00:00:00,1982-12-01 00:00:00,293.5
1983-02-25 00:00:00,1982-12-01 00:00:00,293.3
1984-02-24 00:00:00,1982-12-01 00:00:00,292.8
1994-02-17 00:00:00,1982-12-01 00:00:00,97.7
1983-02-25 00:00:00,1983-01-01 00:00:00,293.8
1984-02-24 00:00:00,1983-01-01 00:00:00,293.7
1994-02-17 00:00:00,1983-01-01 00:00:00,97.9
1983-03-23 00:00:00,1983-02-01 00:00:00,293.2
1984-02-24 00:00:00,1983-02-01 00:00:00,293.5
1994-02-17 00:00:00,1983-02-01 00:00:00,98.0
1983-04-22 00:00:00,1983-03-01 00:00:00,293.6
1984-02-24 00:00:00,1983-03-01 00:00:00,293.7
1994-02-17 00:00:00,1983-03-01 00:00:00,98.1
1983-05-24 00:00:00,1983-04-01 00:00:00,295.3
1984-02-24 00:00:00,1983-04-01 00:00:00,295.7
1994-02-17 00:00:00,1983-04-01 00:00:00,98.8
1983-06-22 00:00:00,1983-05-01 00:00:00,296.9
1984-02-24 00:00:00,1983-05-01 00:00:00,297.0
1994-02-17 00:00:00,1983-05-01 00:00:00,99.2
1983-07-22 00:00:00,1983-06-01 00:00:00,297.5
1984-02-24 00:00:00,1983-06-01 00:00:00,297.6
1994-02-17 00:00:00,1983-06-01 00:00:00,99.4
1983-08-23 00:00:00,1983-07-01 00:00:00,298.7
1985-02-26 00:00:00,1983-07-01 00:00:00,298.9
1994-02-17 00:00:00,1983-07-01 00:00:00,99.8
1983-09-23 00:00:00,1983-08-01 00:00:00,300.0
1984-02-24 00:00:00,1983-08-01 00:00:00,299.8
1985-02-26 00:00:00,1983-08-01 00:00:00,299.9
1994-02-17 00:00:00,1983-08-01 00:00:00,100.1
1983-10-25 00:00:00,1983-09-01 00:00:00,301.4
1984-02-24 00:00:00,1983-09-01 00:00:00,300.9
1985-02-26 00:00:00,1983-09-01 00:00:00,301.0
1994-02-17 00:00:00,1983-09-01 00:00:00,100.4
1983-11-23 00:00:00,1983-10-01 00:00:00,302.7
1984-02-24 00:00:00,1983-10-01 00:00:00,302.1
1985-02-26 00:00:00,1983-10-01 00:00:00,302.0
1994-02-17 00:00:00,1983-10-01 00:00:00,100.8
1983-12-21 00:00:00,1983-11-01 00:00:00,303.6
1984-02-24 00:00:00,1983-11-01 00:00:00,303.2
1985-02-26 00:00:00,1983-11-01 00:00:00,303.0
1994-02-17 00:00:00,1983-11-01 00:00:00,101.1
1984-01-24 00:00:00,1983-12-01 00:00:00,304.4
1984-02-24 00:00:00,1983-12-01 00:00:00,303.9
1994-02-17 00:00:00,1983-12-01 00:00:00,101.4
1984-02-24 00:00:00,1984-01-01 00:00:00,305.8
1994-02-17 00:00:00,1984-01-01 00:00:00,102.1
1984-03-23 00:00:00,1984-02-01 00:00:00,306.9
1985-02-26 00:00:00,1984-02-01 00:00:00,307.0
1994-02-17 00:00:00,1984-02-01 00:00:00,102.6
1984-04-24 00:00:00,1984-03-01 00:00:00,307.6
1985-02-26 00:00:00,1984-03-01 00:00:00,307.9
1994-02-17 00:00:00,1984-03-01 00:00:00,102.9
1984-05-22 00:00:00,1984-04-01 00:00:00,309.0
1985-02-26 00:00:00,1984-04-01 00:00:00,309.2
1994-02-17 00:00:00,1984-04-01 00:00:00,103.3
1984-06-22 00:00:00,1984-05-01 00:00:00,309.6
1985-02-26 00:00:00,1984-05-01 00:00:00,309.7
1994-02-17 00:00:00,1984-05-01 00:00:00,103.5
1984-07-24 00:00:00,1984-06-01 00:00:00,310.1
1985-02-26 00:00:00,1984-06-01 00:00:00,310.3
1994-02-17 00:00:00,1984-06-01 00:00:00,103.7
1984-08-22 00:00:00,1984-07-01 00:00:00,311.0
1985-02-26 00:00:00,1984-07-01 00:00:00,311.3
1994-02-17 00:00:00,1984-07-01 00:00:00,104.1
1984-09-21 00:00:00,1984-08-01 00:00:00,312.4
1985-02-26 00:00:00,1984-08-01 00:00:00,312.6
1994-02-17 00:00:00,1984-08-01 00:00:00,104.4
1984-10-24 00:00:00,1984-09-01 00:00:00,313.5
1985-02-26 00:00:00,1984-09-01 00:00:00,313.7
1994-02-17 00:00:00,1984-09-01 00:00:00,104.7
1984-11-21 00:00:00,1984-10-01 00:00:00,314.6
1986-02-25 00:00:00,1984-10-01 00:00:00,314.7
1994-02-17 00:00:00,1984-10-01 00:00:00,105.1
1984-12-20 00:00:00,1984-11-01 00:00:00,315.3
1985-02-26 00:00:00,1984-11-01 00:00:00,315.2
1986-02-25 00:00:00,1984-11-01 00:00:00,315.3
1994-02-17 00:00:00,1984-11-01 00:00:00,105.3
1985-01-23 00:00:00,1984-12-01 00:00:00,315.9
1985-02-26 00:00:00,1984-12-01 00:00:00,316.0
1986-02-25 00:00:00,1984-12-01 00:00:00,316.1
1994-02-17 00:00:00,1984-12-01 00:00:00,105.5
1985-02-26 00:00:00,1985-01-01 00:00:00,316.6
1986-02-25 00:00:00,1985-01-01 00:00:00,316.7
1994-02-17 00:00:00,1985-01-01 00:00:00,105.7
1985-03-22 00:00:00,1985-02-01 00:00:00,317.7
1994-02-17 00:00:00,1985-02-01 00:00:00,106.3
1985-04-23 00:00:00,1985-03-01 00:00:00,319.2
1994-02-17 00:00:00,1985-03-01 00:00:00,106.8
1985-05-21 00:00:00,1985-04-01 00:00:00,320.4
1986-02-25 00:00:00,1985-04-01 00:00:00,320.3
1994-02-17 00:00:00,1985-04-01 00:00:00,107.0
1985-06-20 00:00:00,1985-05-01 00:00:00,321.1
1986-02-25 00:00:00,1985-05-01 00:00:00,321.0
1994-02-17 00:00:00,1985-05-01 00:00:00,107.2
1985-07-23 00:00:00,1985-06-01 00:00:00,321.8
1994-02-17 00:00:00,1985-06-01 00:00:00,107.5
1985-08-22 00:00:00,1985-07-01 00:00:00,322.4
1987-02-27 00:00:00,1985-07-01 00:00:00,322.8
1994-02-17 00:00:00,1985-07-01 00:00:00,107.7
1985-09-24 00:00:00,1985-08-01 00:00:00,323.0
1986-02-25 00:00:00,1985-08-01 00:00:00,323.1
1987-02-27 00:00:00,1985-08-01 00:00:00,323.3
1994-02-17 00:00:00,1985-08-01 00:00:00,107.9
1985-10-23 00:00:00,1985-09-01 00:00:00,323.6
1986-02-25 00:00:00,1985-09-01 00:00:00,323.7
1994-02-17 00:00:00,1985-09-01 00:00:00,108.1
1985-11-22 00:00:00,1985-10-01 00:00:00,324.6
1986-02-25 00:00:00,1985-10-01 00:00:00,324.9
1994-02-17 00:00:00,1985-10-01 00:00:00,108.5
1985-12-20 00:00:00,1985-11-01 00:00:00,326.4
1986-02-25 00:00:00,1985-11-01 00:00:00,326.7
1987-02-27 00:00:00,1985-11-01 00:00:00,326.6
1994-02-17 00:00:00,1985-11-01 00:00:00,109.0
1986-01-22 00:00:00,1985-12-01 00:00:00,327.8
1986-02-25 00:00:00,1985-12-01 00:00:00,327.9
1987-02-27 00:00:00,1985-12-01 00:00:00,327.6
1994-02-17 00:00:00,1985-12-01 00:00:00,109.5
1986-02-25 00:00:00,1986-01-01 00:00:00,329.0
1987-02-27 00:00:00,1986-01-01 00:00:00,328.7
1994-02-17 00:00:00,1986-01-01 00:00:00,109.9
1986-03-25 00:00:00,1986-02-01 00:00:00,327.7
1987-02-27 00:00:00,1986-02-01 00:00:00,327.8
1994-02-17 00:00:00,1986-02-01 00:00:00,109.7
1986-04-22 00:00:00,1986-03-01 00:00:00,326.3
1987-02-27 00:00:00,1986-03-01 00:00:00,326.5
1994-02-17 00:00:00,1986-03-01 00:00:00,109.1
1986-05-21 00:00:00,1986-04-01 00:00:00,325.4
1987-02-27 00:00:00,1986-04-01 00:00:00,325.6
1994-02-17 00:00:00,1986-04-01 00:00:00,108.7
1986-06-20 00:00:00,1986-05-01 00:00:00,326.0
1987-02-27 00:00:00,1986-05-01 00:00:00,326.4
1994-02-17 00:00:00,1986-05-01 00:00:00,109.0
1986-07-23 00:00:00,1986-06-01 00:00:00,327.5
1987-02-27 00:00:00,1986-06-01 00:00:00,327.8
1994-02-17 00:00:00,1986-06-01 00:00:00,109.4
1986-08-21 00:00:00,1986-07-01 00:00:00,327.6
1987-02-27 00:00:00,1986-07-01 00:00:00,327.9
1988-02-26 00:00:00,1986-07-01 00:00:00,109.4
1994-02-17 00:00:00,1986-07-01 00:00:00,109.5
1986-09-23 00:00:00,1986-08-01 00:00:00,328.2
1987-02-27 00:00:00,1986-08-01 00:00:00,328.4
1988-02-26 00:00:00,1986-08-01 00:00:00,109.6
1994-02-17 00:00:00,1986-08-01 00:00:00,109.6
1986-10-23 00:00:00,1986-09-01 00:00:00,329.3
1987-02-27 00:00:00,1986-09-01 00:00:00,329.4
1988-02-26 00:00:00,1986-09-01 00:00:00,109.9
1994-02-17 00:00:00,1986-09-01 00:00:00,110.0
1986-11-25 00:00:00,1986-10-01 00:00:00,329.8
1987-02-27 00:00:00,1986-10-01 00:00:00,330.0
1988-02-26 00:00:00,1986-10-01 00:00:00,110.1
1994-02-17 00:00:00,1986-10-01 00:00:00,110.2
1986-12-19 00:00:00,1986-11-01 00:00:00,330.7
1987-02-27 00:00:00,1986-11-01 00:00:00,330.8
1988-02-26 00:00:00,1986-11-01 00:00:00,110.4
1994-02-17 00:00:00,1986-11-01 00:00:00,110.4
1987-01-21 00:00:00,1986-12-01 00:00:00,331.5
1987-02-27 00:00:00,1986-12-01 00:00:00,331.4
1988-02-26 00:00:00,1986-12-01 00:00:00,110.6
1994-02-17 00:00:00,1986-12-01 00:00:00,110.8
1987-02-27 00:00:00,1987-01-01 00:00:00,333.6
1988-02-26 00:00:00,1987-01-01 00:00:00,111.4
1994-02-17 00:00:00,1987-01-01 00:00:00,111.5
2002-02-20 00:00:00,1987-01-01 00:00:00,111.4
1987-03-27 00:00:00,1987-02-01 00:00:00,335.0
1988-02-26 00:00:00,1987-02-01 00:00:00,111.8
1994-02-17 00:00:00,1987-02-01 00:00:00,111.9
2002-02-20 00:00:00,1987-02-01 00:00:00,111.8
1987-04-24 00:00:00,1987-03-01 00:00:00,336.4
1988-02-26 00:00:00,1987-03-01 00:00:00,112.3
1994-02-17 00:00:00,1987-03-01 00:00:00,112.3
2002-02-20 00:00:00,1987-03-01 00:00:00,112.2
1987-05-22 00:00:00,1987-04-01 00:00:00,337.9
1988-02-26 00:00:00,1987-04-01 00:00:00,112.8
1994-02-17 00:00:00,1987-04-01 00:00:00,112.8
2002-02-20 00:00:00,1987-04-01 00:00:00,112.7
1987-06-23 00:00:00,1987-05-01 00:00:00,339.0
1988-02-26 00:00:00,1987-05-01 00:00:00,113.2
1994-02-17 00:00:00,1987-05-01 00:00:00,113.1
2002-02-20 00:00:00,1987-05-01 00:00:00,113.0
1987-07-22 00:00:00,1987-06-01 00:00:00,340.2
1988-02-26 00:00:00,1987-06-01 00:00:00,113.5
1994-02-17 00:00:00,1987-06-01 00:00:00,113.6
2002-02-20 00:00:00,1987-06-01 00:00:00,113.5
1987-08-21 00:00:00,1987-07-01 00:00:00,341.0
1988-02-26 00:00:00,1987-07-01 00:00:00,113.8
1989-02-22 00:00:00,1987-07-01 00:00:00,113.9
1994-02-17 00:00:00,1987-07-01 00:00:00,113.9
2002-02-20 00:00:00,1987-07-01 00:00:00,113.8
1987-09-23 00:00:00,1987-08-01 00:00:00,342.6
1988-02-26 00:00:00,1987-08-01 00:00:00,114.3
1989-02-22 00:00:00,1987-08-01 00:00:00,114.4
1994-02-17 00:00:00,1987-08-01 00:00:00,114.4
2002-02-20 00:00:00,1987-08-01 00:00:00,114.3
1987-10-23 00:00:00,1987-09-01 00:00:00,343.2
1988-02-26 00:00:00,1987-09-01 00:00:00,114.6
1994-02-17 00:00:00,1987-09-01 00:00:00,114.8
2002-02-20 00:00:00,1987-09-01 00:00:00,114.7
1987-11-20 00:00:00,1987-10-01 00:00:00,344.5
1988-02-26 00:00:00,1987-10-01 00:00:00,115.0
1994-02-17 00:00:00,1987-10-01 00:00:00,115.1
2002-02-20 00:00:00,1987-10-01 00:00:00,115.0
1987-12-18 00:00:00,1987-11-01 00:00:00,345.5
1988-02-26 00:00:00,1987-11-01 00:00:00,115.3
1989-02-22 00:00:00,1987-11-01 00:00:00,115.4
1994-02-17 00:00:00,1987-11-01 00:00:00,115.5
2002-02-20 00:00:00,1987-11-01 00:00:00,115.4
1988-01-20 00:00:00,1987-12-01 00:00:00,345.9
1988-02-26 00:00:00,1987-12-01 00:00:00,115.5
1989-02-22 00:00:00,1987-12-01 00:00:00,115.6
1994-02-17 00:00:00,1987-12-01 00:00:00,115.7
2002-02-20 00:00:00,1987-12-01 00:00:00,115.6
1988-02-26 00:00:00,1988-01-01 00:00:00,115.9
1989-02-22 00:00:00,1988-01-01 00:00:00,116.1
1994-02-17 00:00:00,1988-01-01 00:00:00,116.1
2002-02-20 00:00:00,1988-01-01 00:00:00,116.0
1988-03-23 00:00:00,1988-02-01 00:00:00,116.1
1989-02-22 00:00:00,1988-02-01 00:00:00,116.3
1994-02-17 00:00:00,1988-02-01 00:00:00,116.2
1988-04-20 00:00:00,1988-03-01 00:00:00,116.7
1994-02-17 00:00:00,1988-03-01 00:00:00,116.6
2002-02-20 00:00:00,1988-03-01 00:00:00,116.5
1988-05-20 00:00:00,1988-04-01 00:00:00,117.2
1994-02-17 00:00:00,1988-04-01 00:00:00,117.2
1988-06-21 00:00:00,1988-05-01 00:00:00,117.6
1989-02-22 00:00:00,1988-05-01 00:00:00,117.7
1994-02-17 00:00:00,1988-05-01 00:00:00,117.6
2002-02-20 00:00:00,1988-05-01 00:00:00,117.5
1988-07-22 00:00:00,1988-06-01 00:00:00,118.0
1989-02-22 00:00:00,1988-06-01 00:00:00,118.1
1994-02-17 00:00:00,1988-06-01 00:00:00,118.1
2002-02-20 00:00:00,1988-06-01 00:00:00,118.0
1988-08-23 00:00:00,1988-07-01 00:00:00,118.5
1989-02-22 00:00:00,1988-07-01 00:00:00,118.6
1994-02-17 00:00:00,1988-07-01 00:00:00,118.6
2002-02-20 00:00:00,1988-07-01 00:00:00,118.5
1988-09-21 00:00:00,1988-08-01 00:00:00,119.0
1994-02-17 00:00:00,1988-08-01 00:00:00,119.0
1988-10-21 00:00:00,1988-09-01 00:00:00,119.4
1989-02-22 00:00:00,1988-09-01 00:00:00,119.5
1994-02-17 00:00:00,1988-09-01 00:00:00,119.6
2002-02-20 00:00:00,1988-09-01 00:00:00,119.5
1988-11-22 00:00:00,1988-10-01 00:00:00,119.9
1989-02-22 00:00:00,1988-10-01 00:00:00,120.0
1994-02-17 00:00:00,1988-10-01 00:00:00,120.0
2002-02-20 00:00:00,1988-10-01 00:00:00,119.9
1988-12-20 00:00:00,1988-11-01 00:00:00,120.2
1989-02-22 00:00:00,1988-11-01 00:00:00,120.3
1994-02-17 00:00:00,1988-11-01 00:00:00,120.4
2002-02-20 00:00:00,1988-11-01 00:00:00,120.3
1989-01-19 00:00:00,1988-12-01 00:00:00,120.6
