Date,OOS,IS,EW_BH
2024-01-02,0.99813051689732,1.0019449331044057,1.0002920473831423
2024-01-03,0.990410129371591,0.9866221231866964,0.9857232593154814
2024-01-04,0.9888838015258116,0.9881038650993635,0.9874982124688005
2024-01-05,0.9900256596616257,0.9893078815701059,0.9893713311167674
2024-01-08,0.9873072075813518,0.9895029538864181,0.9950882731132459
2024-01-09,0.9869926173337797,0.9888112042040182,0.9933117822152894
2024-01-10,0.9843074188996226,0.9893109550875347,1.0019184720725256
2024-01-11,0.9842701506850684,0.9903367010015734,1.0034607253244907
2024-01-12,0.9861335242081487,0.9875187179939591,0.9996458556505307
2024-01-16,0.9816538894753115,0.9818202666817445,0.9953307028658359
2024-01-17,0.9746948101202341,0.9708984363155064,0.9833886871781355
2024-01-18,0.9775887343645014,0.9728812234337652,0.9854631961403167
2024-01-19,0.9833156665996046,0.9834705816614876,0.9936841144730106
2024-01-22,0.9842470580773942,0.9805859870238659,0.9853403110659006
2024-01-23,0.9856330158877284,0.9815350842129572,0.9859099201093702
2024-01-24,0.9874565625604758,0.9823389600100462,0.9907665258688029
2024-01-25,0.9910868591846984,0.9874059903918337,0.993601994022087
2024-01-26,0.991835813835694,0.9916648124817882,0.9989872118256556
2024-01-29,0.9948351406081749,0.9979652791234704,1.0054978344523384
2024-01-30,0.99462354681912,0.9979692629404813,1.0043909873276677
2024-01-31,0.9909924767222649,0.9925339347662437,0.9961006321285534
2024-02-01,0.9932988288840556,0.9954737555466396,0.9999302732262628
2024-02-02,0.9957358031714798,0.9975047197212357,0.9987727718175036
2024-02-05,0.9948819330916865,0.9962893331088138,0.9968343354591992
2024-02-06,0.9964226394707798,1.0001172122595994,1.0056231177709671
2024-02-07,0.9994674790790495,1.0049244578616272,1.0116098834896206
2024-02-08,1.0036181870577017,1.0098061789681116,1.0174533237581165
2024-02-09,1.0049637199868926,1.0130886777125205,1.0243469441662365
2024-02-12,1.0055674074991352,1.0176954781441778,1.0355473943795859
2024-02-13,1.0052804012287104,1.0167577490132687,1.0302342023432165
2024-02-14,1.004570726656124,1.018402194851062,1.0400701209474545
2024-02-15,1.012090099244442,1.0294110313748086,1.0506341844534188
2024-02-16,1.0160366857377272,1.0340037135329179,1.0563904291150117
2024-02-20,1.0147039667161941,1.0371251183375219,1.061494752896751
2024-02-21,1.013349799422403,1.034377891942273,1.0578087414373483
2024-02-22,1.0199491272700576,1.0407111477207738,1.0659613071429104
2024-02-23,1.0192271967998914,1.0393253825367963,1.0632844949023907
2024-02-26,1.0176711942789436,1.044293449321697,1.0752428140986319
2024-02-27,1.0178465173844464,1.0474046624919153,1.0836710514565546
2024-02-28,1.0173384786653576,1.0528898183352466,1.0935358355606577
2024-02-29,1.0197416757193372,1.0542845930023719,1.0935662802983004
2024-03-01,1.0256084199773468,1.0639214237625174,1.1093765633013444
2024-03-04,1.034079402415323,1.0797850156073645,1.1284681239816496
2024-03-05,1.0303269926625744,1.0738962847374962,1.115462562987838
2024-03-06,1.035507915128594,1.0838139924985126,1.134092731604464
2024-03-07,1.037783194495019,1.0879889619336125,1.1403806773856264
2024-03-08,1.0395709931894035,1.0923159695921003,1.1422301602501204
2024-03-11,1.0400313670676253,1.0957228717050007,1.1532435198871618
2024-03-12,1.0419609338932254,1.096574942584239,1.1522974267278814
2024-03-13,1.0446306712974285,1.1015505282428306,1.1594145879328328
2024-03-14,1.0448590048911848,1.100287916301282,1.1525002683194563
2024-03-15,1.038454928777646,1.0893942307039135,1.1411094176419019
2024-03-18,1.0433978329591185,1.0936402026619467,1.1380847947740311
2024-03-19,1.0383596625183003,1.0822859368613016,1.1173799940550735
2024-03-20,1.0435900212613527,1.0926686397666074,1.1405372119980843
2024-03-21,1.0506246649708146,1.1019469536514606,1.142433438664812
2024-03-22,1.047548302081195,1.0954497906607317,1.1314614313615325
2024-03-25,1.049803464413282,1.1042079730859526,1.1498007154907084
2024-03-26,1.0493562983471552,1.1037602409417393,1.1486382847764827
2024-03-27,1.0499554171459482,1.1040798007459591,1.147635385098358
2024-03-28,1.0500746799151432,1.1070373984118593,1.1538668820694433
2024-04-01,1.0510945732499335,1.1078833243278206,1.1529734901957622
2024-04-02,1.050758249008111,1.107561312706925,1.1429640507199756
2024-04-03,1.0484673578144117,1.1061174546585957,1.1479209557954462
2024-04-04,1.051103187281411,1.1097164124054446,1.1533593730947853
2024-04-05,1.04875126155842,1.1085860082859054,1.1532355009868367
2024-04-08,1.0528530123293536,1.1169085009054485,1.1737296216175859
2024-04-09,1.054130530151455,1.1190783095119545,1.1665041997641428
2024-04-10,1.051964168635481,1.1181161411937586,1.165963788736321
2024-04-11,1.0531723232043189,1.1188211194473954,1.1662148353107695
2024-04-12,1.0469304215520499,1.1113876717350977,1.1480425438625224
2024-04-15,1.0425338645904174,1.1023125153346998,1.13502096825438
2024-04-16,1.0330078010971002,1.0911418942212623,1.1258161427768427
2024-04-17,1.0299440356577139,1.0873282718486876,1.1148187213179794
2024-04-18,1.0341198819218997,1.093159188739076,1.123340583175601
2024-04-19,1.023085719774199,1.078359440759037,1.1172978809131646
2024-04-22,1.0257361429721796,1.0800190587474767,1.1243470867252634
2024-04-23,1.0280827124884344,1.0836456140866322,1.128723971423665
2024-04-24,1.0353454097279648,1.0923826655807516,1.1276165249882222
2024-04-25,1.029390434122421,1.0857189142946655,1.1253006252223337
2024-04-26,1.0359244293171541,1.0926862675636015,1.13091356446927
2024-04-29,1.041751455771197,1.1004454002466693,1.1385263429493386
2024-04-30,1.0360444065972911,1.0909421305607254,1.116432845251277
2024-05-01,1.0334476044210892,1.0875274862677604,1.1075539243629673
2024-05-02,1.0371860925999088,1.0910218403906402,1.1157380887382522
2024-05-03,1.0418051300535578,1.0974480377641354,1.128995430859321
2024-05-06,1.046263992900336,1.104341745796913,1.1345287279572878
2024-05-07,1.0500203155852346,1.1071824538389123,1.1345907134909228
2024-05-08,1.0487826044603683,1.10563651261173,1.1309870560057356
2024-05-09,1.050431357836818,1.1089935140458225,1.1403692838897859
2024-05-10,1.0511751141484726,1.111045053784946,1.1351624907650484
2024-05-13,1.052541853119604,1.1126379821429506,1.140572457413754
2024-05-14,1.0545130273844885,1.1154682805700777,1.1391265104598558
2024-05-15,1.0617633638705009,1.1277132207235767,1.1611969555950459
2024-05-16,1.063530871819492,1.1294039827841131,1.1592058818363182
2024-05-17,1.0663092565110481,1.135925655606411,1.1736059375270007
2024-05-20,1.0725552830223688,1.1465984212007603,1.2037502752725078
2024-05-21,1.0708415068423145,1.1439226163115288,1.2019906264098283
2024-05-22,1.068967392388888,1.1414044784171138,1.1931824465441156
2024-05-23,1.0653953916317331,1.1344390052380082,1.18436720840522
2024-05-24,1.0648763394873124,1.1339437636147136,1.1841507014481558
2024-05-28,1.0719230795551415,1.1449585887436335,1.197204515113127
2024-05-29,1.0659429573353958,1.1372626938263863,1.1864642994174992
2024-05-30,1.0593638337115165,1.129078416335846,1.1799658021837487
2024-05-31,1.05790438160108,1.1240187080171595,1.174572153370162
2024-06-03,1.0619264339597176,1.1304204140225784,1.1810650276600574
2024-06-04,1.0583265072746588,1.1249500736701101,1.178409856314677
2024-06-05,1.0638822804714725,1.1337814098319887,1.188187902942055
2024-06-06,1.069072058582931,1.1423488790609795,1.1948685908392176
2024-06-07,1.0611300123315752,1.1290694970790145,1.1780623598674187
2024-06-10,1.0640968139986926,1.133271716418809,1.1827655551314564
2024-06-11,1.060866604725481,1.1289520171748593,1.1706214007816247
2024-06-12,1.0685647760219017,1.1406555330221329,1.1841193238316698
2024-06-13,1.064952110476831,1.1353440775367618,1.1739640382484222
2024-06-14,1.0680796305405196,1.141071777812006,1.176544831557622
2024-06-17,1.0695007487617918,1.142902394642543,1.1797299371385659
2024-06-18,1.0734565150868838,1.1487022600018792,1.1831358878969511
2024-06-20,1.077192591696782,1.1560828446161173,1.191118312468684
2024-06-21,1.0707327624096563,1.1461684439822992,1.1807135280726795
2024-06-24,1.067715576028502,1.140656427306714,1.1682844476082315
2024-06-25,1.0666081301449817,1.139318489309195,1.1702991524364625
2024-06-26,1.0680313374182924,1.1403151411727606,1.1693155957382535
2024-06-27,1.0683376481908204,1.141952561583135,1.1730527309297503
2024-06-28,1.0692301353871263,1.1429195479579708,1.1704209343699656
2024-07-01,1.0721867716048599,1.146240164905834,1.1805455720146698
2024-07-02,1.0728695691856582,1.1456564369616427,1.1788481660098618
2024-07-03,1.078757794532866,1.1556259364790995,1.184069688637066
2024-07-05,1.0814698159756304,1.1614142951977524,1.176478657841131
2024-07-08,1.0801440895882188,1.158652532354617,1.173736483085464
2024-07-09,1.0831103278223722,1.1616571058727059,1.1797156205308528
2024-07-10,1.086640742936755,1.1657276142755952,1.186037570481029
2024-07-11,1.0899896171660275,1.1734449831481484,1.1919980360981683
2024-07-12,1.0875698086067278,1.168552404371789,1.189274285976189
2024-07-15,1.0888504853213221,1.1709911741133425,1.20972576947555
2024-07-16,1.0923382366006114,1.1769131496906136,1.213267468124523
2024-07-17,1.0852319082422277,1.1679892152152966,1.2017610185253007
2024-07-18,1.0807472827785432,1.1622959925940568,1.1956684265626771
2024-07-19,1.0747895077886047,1.150402331892789,1.1899522999932222
2024-07-22,1.0736374609147321,1.146703795472732,1.18817624025128
2024-07-23,1.0713142107362268,1.1478236598301876,1.1836019623786673
2024-07-24,1.0635204477730629,1.1418570145103808,1.1704883901335659
2024-07-25,1.0568133664460302,1.130647191093929,1.1550901594904222
2024-07-26,1.0582557766755893,1.130358073631545,1.1636268572301545
2024-07-29,1.0578216961343672,1.1296669089765108,1.1630725529756845
2024-07-30,1.0562948369749898,1.1310066379114128,1.160387691666309
2024-07-31,1.0675700009515168,1.1418442349801328,1.172384748720772
2024-08-01,1.0607837572839323,1.1333161822097966,1.1616190815416747
2024-08-02,1.0478949002000653,1.1161958192427037,1.1273773017994366
2024-08-05,1.0247657921883353,1.0854175248537072,1.0590797203014446
2024-08-06,1.0316038246917953,1.0934013101600086,1.0769637939968177
2024-08-07,1.0341801821156535,1.0967605459151073,1.0784815280683206
2024-08-08,1.0410812491282178,1.1091880010090949,1.109294884166353
2024-08-09,1.0442790756227365,1.1140903263642434,1.1108988334148915
2024-08-12,1.0492552720141177,1.12129525292701,1.1205969376325309
2024-08-13,1.0536089278744512,1.1271999877912848,1.128552202839896
2024-08-14,1.0525660234335679,1.1245315099406312,1.1222602282007756
2024-08-15,1.0589511844773298,1.134352832863489,1.1285845852669487
2024-08-16,1.0633747200437804,1.1418752047361407,1.1406068848766624
2024-08-19,1.0645928628679515,1.1459499380986096,1.144809978554276
2024-08-20,1.064188150082265,1.145102684039908,1.1420762007537475
2024-08-21,1.0637913080209414,1.1451272910107408,1.1464782835028138
2024-08-22,1.0601322431344447,1.13812559727677,1.1396115157176092
2024-08-23,1.0665235658555314,1.1495638107687347,1.1615481358622017
2024-08-26,1.0660173946689584,1.14940788322527,1.1576640714464392
2024-08-27,1.0642318846486587,1.1471372195338614,1.1436834328971581
2024-08-28,1.0605694454831762,1.1414762901155706,1.139039188753486
2024-08-29,1.061024800936649,1.1438146587876665,1.1423860428756276
2024-08-30,1.0622816783475149,1.1428747868459432,1.1402819164888365
2024-09-03,1.0526788390798292,1.1283067778132805,1.1187755912898827
2024-09-04,1.0462537264287337,1.1202489191960585,1.1093368335559988
2024-09-05,1.0472443386599268,1.1232152973188458,1.1055472343728414
2024-09-06,1.0394071335351376,1.1119268674674752,1.0845043125940512
2024-09-09,1.0414432574438273,1.116307625197854,1.0982500734141345
2024-09-10,1.0389648456608667,1.1133150806276222,1.0965831437690352
