Date,OOS,IS,EW_BH
2024-09-12,1.0401546003671718,1.1756939634793684,1.1169731051615088
2024-09-13,1.0418088039958004,1.1814094589410145,1.1287409459363738
2024-09-16,1.0424313501396936,1.1822868420053496,1.1230949850664522
2024-09-17,1.0425910541302397,1.1806997901611156,1.127493977513513
2024-09-18,1.0409143821002702,1.178981813689131,1.1278161810595941
2024-09-19,1.0503306753305508,1.1853166081508681,1.1484285560022756
2024-09-20,1.0506525789475443,1.1888060268869187,1.153312831978269
2024-09-23,1.0528034340389638,1.1891742557649645,1.1565514021567902
2024-09-24,1.0658515450659067,1.1959100076757612,1.1759097088872612
2024-09-25,1.065319246181111,1.1980381139809364,1.166535035488487
2024-09-26,1.0795452670984507,1.20052084954771,1.1870503300326638
2024-09-27,1.0829580821736924,1.1969639220877732,1.1907710509026663
2024-09-30,1.0888689303823498,1.190476161473416,1.1769923193346006
2024-10-01,1.0890098818141445,1.1917923338211567,1.1745497072153248
2024-10-02,1.0910743314722724,1.1872992428980258,1.1775873060646378
2024-10-03,1.093978358327276,1.2005269841702753,1.1809792432004524
2024-10-04,1.1002535847908606,1.204996102903685,1.1935327653949415
2024-10-07,1.1086260584326693,1.2142790148912037,1.206314201191478
2024-10-08,1.095091317324563,1.1946895107926336,1.1796445001712983
2024-10-09,1.0916504581128228,1.1895623038711145,1.1708121680724637
2024-10-10,1.0967611563264645,1.200819259139452,1.1766413963533222
2024-10-11,1.1004537667241696,1.2096086471040728,1.186653586408079
2024-10-14,1.1017661158813519,1.213231437869847,1.1963777738378145
2024-10-15,1.0911102746150705,1.2091497862890228,1.1895181052655845
2024-10-16,1.0923929925958946,1.2099795514446312,1.1913169102551358
2024-10-17,1.092042044101304,1.2108533452754402,1.1889264609519627
2024-10-18,1.092536675376472,1.216359536295416,1.203318523639996
2024-10-21,1.0914993137557747,1.2243104551178279,1.2044539714041118
2024-10-22,1.0916445189051054,1.2311608894000732,1.2066684857884646
2024-10-23,1.086935644137262,1.2182193122115004,1.1905634609736782
2024-10-24,1.0870442293983242,1.2199629044466942,1.1939838723430363
2024-10-25,1.0880065912768662,1.2207752440247286,1.1909416992455293
2024-10-28,1.0861182052939977,1.2193993280231683,1.2003629642465121
2024-10-29,1.087841514812249,1.2291247495339332,1.2078467759913432
2024-10-30,1.0868688609008188,1.2311900974741028,1.2056334326009555
2024-10-31,1.082408466947706,1.2143025520709585,1.1863656342208184
2024-11-01,1.0817453725095263,1.2122724752736342,1.183644252205742
2024-11-04,1.0870634652606883,1.2159403493587992,1.1820887618956755
2024-11-05,1.0932755639116456,1.2204515747939952,1.1945804449790267
2024-11-06,1.0949151471796683,1.2214656225740106,1.210664184808494
2024-11-07,1.1027392918251264,1.2322644767063975,1.2299403579057968
2024-11-08,1.0928483024153215,1.2260754006003802,1.2216818337722914
2024-11-11,1.0985385659963367,1.2336795134453462,1.248386522864388
2024-11-12,1.0898183759616884,1.2262629018176772,1.2339385786168937
2024-11-13,1.0880023899806537,1.2230625331597014,1.2324120584978213
2024-11-14,1.084186969039193,1.2148360522593669,1.2183487035300427
2024-11-15,1.0840622188831337,1.2158157045606865,1.2197472939684386
2024-11-18,1.0928744040736782,1.234281933916421,1.2306534319780655
2024-11-19,1.095449843694839,1.237533764734699,1.2340985474727082
2024-11-20,1.096607421728722,1.2397734172005865,1.2349804604585513
2024-11-21,1.1031231548256928,1.2569136568186532,1.2531585203736846
2024-11-22,1.1076866519520303,1.2667592778637466,1.2584022414952556
2024-11-25,1.099519090146411,1.242770139775576,1.244936844334221
2024-11-26,1.0954351334492523,1.2389408220857818,1.238216423144846
2024-11-27,1.1000931673747933,1.2505224579692389,1.2543740861716288
2024-11-29,1.1004796336508502,1.2500141312815654,1.258325737106296
2024-12-02,1.0999180577098668,1.2458561346918344,1.2602225178569781
2024-12-03,1.1074158933154088,1.2577021566374678,1.2689226184627354
2024-12-04,1.1060073515703532,1.2623560032443082,1.2815000395226368
2024-12-05,1.103912101819796,1.252201238984412,1.2753973735359927
2024-12-06,1.1044193663239334,1.2582649471947198,1.2864026326842026
2024-12-09,1.1043241994727349,1.2538563096475952,1.283532111064236
2024-12-10,1.1025301811732728,1.2593125590646557,1.2746725062986193
2024-12-11,1.1133423383332417,1.2805932809026261,1.2948512108539547
2024-12-12,1.1111067681212172,1.2722148422256585,1.2890167615579902
2024-12-13,1.1153963953225925,1.2740970277346964,1.289344959183079
2024-12-16,1.1172619821199923,1.280250808110145,1.2986065321051055
2024-12-17,1.113677025230803,1.2731297535986497,1.2924517349161062
2024-12-18,1.1017957649904555,1.2606824595594992,1.2635354585277148
2024-12-19,1.095566875576716,1.2377741342603308,1.243306591579507
2024-12-20,1.09417869549988,1.2412877415157086,1.2473337875857866
2024-12-23,1.0941015234280702,1.2373542777817506,1.246787924552648
2024-12-24,1.1012197803416246,1.248174577673129,1.2615026324382208
2024-12-26,1.096858953243009,1.2404523027791823,1.253445347646573
2024-12-27,1.0947525212476483,1.2352362608632406,1.247689681243789
2024-12-30,1.0911875166831055,1.2308053885918981,1.2394877281909573
2024-12-31,1.0932137078707744,1.234782259690214,1.2380681824007453
2025-01-02,1.0961995395040964,1.2374218860330042,1.2490056913482097
2025-01-03,1.1025014034826668,1.2452915502002906,1.260474778441886
2025-01-06,1.1094139448625668,1.2562919196881843,1.2757920502795643
2025-01-07,1.1057521830229693,1.251700437404087,1.2583710942758461
2025-01-08,1.105122766915891,1.253585686341292,1.2518023189983434
2025-01-10,1.09804513055222,1.2472870327785457,1.245759645065117
2025-01-13,1.094136801105476,1.238411525350371,1.2356646183425917
2025-01-14,1.093533320786719,1.2409617747753043,1.243736074648708
2025-01-15,1.1125339742753944,1.260263206392681,1.2699162238926742
2025-01-16,1.1145445763747779,1.2654167109308436,1.2676407458869998
2025-01-17,1.1211626782446522,1.27236415245382,1.2837449896093995
2025-01-21,1.1316008467894816,1.2832874252364712,1.2877357679252082
2025-01-22,1.1345205719351374,1.2879956995829023,1.2847085630568933
2025-01-23,1.13630274074996,1.287334173297118,1.2870756108155796
2025-01-24,1.1363452324537262,1.289886181694979,1.2904774776973957
2025-01-27,1.1237561288928892,1.2756347073120449,1.2699500554361518
2025-01-28,1.12969868219496,1.2837703531701798,1.2700597127133746
2025-01-29,1.1310247114746501,1.2855033551206883,1.2762300519067362
2025-01-30,1.1428789766199416,1.2996491344687582,1.2917898499330613
2025-01-31,1.1384398533217173,1.2933301800897576,1.2848496212138594
2025-02-03,1.1291788365536104,1.2831641066952464,1.2613761393748302
2025-02-04,1.1380422975227544,1.2953435798149395,1.2592229006365174
2025-02-05,1.1419725216999073,1.302133866503392,1.2600378944892758
2025-02-06,1.146826038561381,1.307393745414038,1.2599777871260849
2025-02-07,1.1394454745425746,1.299989548268321,1.2558612369481275
2025-02-10,1.1476161715790036,1.3097430574908013,1.2649760047368803
2025-02-11,1.1483409093989825,1.3103566712846806,1.2609361375073764
2025-02-12,1.1506942858663336,1.3145862322756219,1.2700199197999584
2025-02-13,1.1579296888723316,1.3243278948581638,1.271808597107161
2025-02-14,1.158100429613025,1.3247491450364635,1.274056779283395
2025-02-18,1.1641583777236921,1.3339306241045394,1.2769802692691805
2025-02-19,1.1595725005975193,1.3311435377391467,1.2790362357401173
2025-02-20,1.159092886881215,1.3319506890681827,1.2839031613458012
2025-02-21,1.147671540196638,1.3214387934668648,1.2716876684156864
2025-02-24,1.1427609688525364,1.315429623365679,1.2537795955247584
2025-02-25,1.1372900559241725,1.3083364013137069,1.2391565424454605
2025-02-26,1.1414781904932372,1.314184367878894,1.2309709986397164
2025-02-27,1.1308332169974513,1.2983939552632382,1.2217454590843297
2025-02-28,1.1331329883902235,1.2947969886676087,1.211567171114
2025-03-03,1.133345203612354,1.297098377000845,1.2109551002351393
2025-03-04,1.1262755980341592,1.2930099382403697,1.2114689628168247
2025-03-05,1.1392960652504378,1.3099847184654065,1.2296364646214124
2025-03-06,1.1284934561118707,1.2996767847733546,1.2232709185402215
2025-03-07,1.1304250767956006,1.3012554840411814,1.213552855194473
2025-03-10,1.1090076317503879,1.2791709117933479,1.1777027419311628
2025-03-11,1.1059743185230526,1.2769003567874468,1.1863431068959782
2025-03-12,1.1149108062523767,1.2886541112241856,1.1959099208562398
2025-03-13,1.1089008298878291,1.2851941383837013,1.1869707159804541
2025-03-14,1.1267285331776513,1.302942969717034,1.205662662241259
2025-03-17,1.1336711398830979,1.311506150539114,1.2121778071916227
2025-03-18,1.1317134227754704,1.3105436497906575,1.2108917528428982
2025-03-19,1.1345678869773814,1.3142417814203415,1.2216457199180246
2025-03-20,1.1305994043621022,1.3096607102184372,1.2138016013673663
2025-03-21,1.1257718366103397,1.3042727868248312,1.2083176570532497
2025-03-24,1.1326526256775173,1.3101018102029436,1.2213203743472671
2025-03-25,1.139065775495298,1.3163166572303142,1.2253248957885063
2025-03-26,1.1322376785439432,1.3093248644744646,1.2201815639854903
2025-03-27,1.13366547716996,1.3110928123133074,1.2220943573842147
2025-03-28,1.1200323908585341,1.296729865813924,1.2023431548046857
2025-03-31,1.114530775736488,1.289496809910734,1.1898403229242953
2025-04-01,1.1200616800070615,1.2958052918680296,1.2006324596954243
2025-04-02,1.1201931306080597,1.297039222861589,1.1959863387151648
2025-04-03,1.0941196005652694,1.26602837273783,1.1670632766320463
2025-04-04,1.0393553137531903,1.2042702410915316,1.1238402904753255
2025-04-07,1.0024650277867988,1.1612686531265997,1.0748985060883691
2025-04-08,1.0024847184912318,1.1649690855471602,1.0667581721338133
2025-04-09,1.0504641256833815,1.2113573876100805,1.1107250874577068
2025-04-10,1.0473641338649256,1.216747301995984,1.1145783183968643
2025-04-11,1.0653456814958793,1.2335969051407303,1.1380476059997386
2025-04-14,1.0767294387253004,1.246997184876111,1.147420363598546
2025-04-15,1.0807924976815326,1.253233636795938,1.1489799349867926
2025-04-16,1.0729512681155084,1.2425320689948116,1.1485583583313654
2025-04-17,1.0771497017552765,1.2485962958968728,1.1526784604293316
2025-04-21,1.072476562132421,1.2433049661364008,1.155070185938322
2025-04-22,1.08850583425999,1.2590599660865618,1.1787525039989213
2025-04-23,1.0994759035194823,1.2729237157472872,1.18681081096472
2025-04-24,1.1102384411017505,1.2855476902366685,1.1945391634953804
2025-04-25,1.1134926752737928,1.2906230917642503,1.1983602660992567
2025-04-28,1.1154653297240287,1.2930620642451949,1.2015587103867524
2025-04-29,1.1201568791893395,1.2985742091122296,1.202382417741844
2025-04-30,1.1206564664011482,1.2996950459667203,1.1977836240221895
2025-05-01,1.1211076672343558,1.3010658422380137,1.2011002364855632
2025-05-02,1.1403521234908618,1.322273954345399,1.2137360321101727
2025-05-05,1.1398413079284098,1.322397332150934,1.210162495881748
2025-05-06,1.1375515010367951,1.3194748128560099,1.2200856745739121
2025-05-07,1.1339022319591052,1.3155865374036846,1.2151796193246414
2025-05-08,1.139497999535062,1.3174087982725582,1.2383295775089012
2025-05-09,1.1438808872501038,1.3220738216654966,1.249394943752035
2025-05-12,1.1650303761419383,1.3442310669330402,1.2627852002551618
2025-05-13,1.1698830505005928,1.34912716906108,1.2785297709927659
2025-05-14,1.1723346810946949,1.3530531602396008,1.2749708836332825
2025-05-15,1.174120185201658,1.3547990527494722,1.2732735860127828
2025-05-16,1.1777330627837552,1.3589746430708707,1.2733646439743735
2025-05-19,1.1794536936293203,1.3603699096669675,1.2774856009770914
2025-05-20,1.1825164069095855,1.3633170742753222,1.2837969451305895
2025-05-21,1.1785869761981504,1.3585623297669627,1.2892765287186145
2025-05-22,1.1766276745665156,1.3540634219476135,1.291153726821773
2025-05-23,1.173486839821513,1.3526477904452305,1.2824364815633953
2025-05-27,1.1847811999110849,1.3658526414090115,1.2910762029261307
2025-05-28,1.1795854980869578,1.3605595327444233,1.2880256788554454
2025-05-29,1.1838429718662606,1.3677430894922085,1.288080080835777
2025-05-30,1.1805288503327191,1.3639290307729919,1.2767856754158404
2025-06-02,1.1874600904522636,1.3697301377539706,1.2924467347062967
2025-06-03,1.188933497024037,1.3714155935260097,1.29316555170948
2025-06-04,1.1964753160886394,1.381271639293681,1.2997208283957487
2025-06-05,1.194964535874594,1.3820163631708537,1.2917306185704884
2025-06-06,1.2001749726732993,1.3877147033557915,1.3025312281913752
2025-06-09,1.205558756662443,1.3930225170855053,1.3255190124996177
2025-06-10,1.210233449016055,1.3980323591303723,1.332455632583288
2025-06-11,1.2117124769182392,1.4009430091649386,1.33313654866068
2025-06-12,1.2151419979050364,1.4053049014149634,1.32768599362054
2025-06-13,1.202344696006467,1.39095468494056,1.3245733203093235
2025-06-16,1.2109971584414494,1.4028896875364183,1.3287451111842332
2025-06-17,1.2014709844105247,1.3931543578131378,1.325654985223667
2025-06-18,1.202902580475388,1.3954325019523346,1.3282654112696675
2025-06-20,1.1968256616425665,1.3896519359879995,1.3145448807408888
2025-06-23,1.202837367826655,1.395853694946056,1.3151841625953506
2025-06-24,1.2189172742460823,1.4155137008361607,1.3212344568090721
2025-06-25,1.2190534617539281,1.415832380467574,1.3267766344954128
2025-06-26,1.2244256895802492,1.4227860955581921,1.3319647848334273
2025-06-27,1.2267138458931912,1.426279263771649,1.3309226539768062
2025-06-30,1.230649159693749,1.4304002154499298,1.33436492560782
2025-07-01,1.2339399469441246,1.432417344061506,1.3320796149821448
2025-07-02,1.2360531944925386,1.4338731069941277,1.3467937089053013
2025-07-03,1.2393031084708583,1.4361362196703404,1.3537859292272703
2025-07-07,1.2342397040844888,1.4324647202989682,1.343291542332265
2025-07-08,1.2391175690755996,1.436706958978018,1.349519774270973
2025-07-09,1.2423427164105523,1.439220870684828,1.3614768108320119
2025-07-10,1.245446301643876,1.4419388521829473,1.379190812434134
2025-07-11,1.2494556187373138,1.4455563998908478,1.3880306253061738
2025-07-14,1.248775671733111,1.445668542854334,1.3929949185900161
2025-07-15,1.248555654652644,1.4441048180770082,1.3907961980892247
2025-07-16,1.247723581088608,1.443077928863444,1.401160597950313
2025-07-17,1.2516637760250398,1.4465006640505425,1.41094710037173
2025-07-18,1.2528346916830748,1.4468251874444227,1.412757906412641
2025-07-21,1.2569851792530717,1.4517549400596097,1.4257543798746664
2025-07-22,1.2522755544913564,1.4499833904245603,1.4292338218678098
2025-07-23,1.256439184030917,1.4536951586176254,1.429550948953105
2025-07-24,1.2611931255624613,1.4584876158502245,1.4325634491012005
2025-07-25,1.256610294342881,1.45314655300612,1.4260352385827273
2025-07-28,1.257162059629474,1.4518174039061211,1.4260026637959742
2025-07-29,1.263021110354732,1.4576434301005186,1.4289668700951248
2025-07-30,1.2660756198311733,1.458573670889597,1.427097660747828
2025-07-31,1.2656110956887447,1.458466595046593,1.413485951388687
2025-08-01,1.2521170183689994,1.4479696066660694,1.393995958647362
2025-08-04,1.2529074887776557,1.4491366861662238,1.4113692151175394
2025-08-05,1.2576384549739215,1.4528096035396567,1.4099555659569583
2025-08-06,1.2564318927825013,1.4530872992271235,1.4161761029782558
2025-08-07,1.261079938764405,1.455414982232238,1.433522218940296
2025-08-08,1.2641848711595387,1.4599935624570024,1.4403731575102503
2025-08-11,1.2610055671263196,1.455158208617001,1.4450363012909855
2025-08-12,1.2615865054596391,1.457006515047564,1.4659557078465004
2025-08-13,1.2670538985589355,1.4620621858730232,1.4840826960767726
2025-08-14,1.2658494182160835,1.4600598399723406,1.4640947259689587
2025-08-15,1.2660416895450606,1.4607806325878427,1.460059595648314
2025-08-18,1.2652359133135538,1.460094711468915,1.456941664872483
2025-08-19,1.2598044484467512,1.4555802665839535,1.4349105669467017
2025-08-20,1.2574995814789969,1.4566423446073353,1.4460759315853247
2025-08-21,1.2595485290284352,1.4567045671365946,1.4403390924375985
2025-08-22,1.2632378290460007,1.4615084883714502,1.4803520337036875
2025-08-25,1.2713701887174857,1.466697046790331,1.456754247788769
2025-08-26,1.2645132626128932,1.4601971126143736,1.4639249400891436
2025-08-27,1.268710196306628,1.4634025165518516,1.4607595974053476
2025-08-28,1.2707098378676998,1.4669215869831842,1.469545013775579
2025-08-29,1.269918631671884,1.466878238283948,1.4591359826289003
2025-09-02,1.2716964458392894,1.469715590658596,1.4638486045984473
2025-09-03,1.272081169391389,1.4706769574910994,1.4714803939056735
