Date,open,high,low,close,volume
2002-07-30,36.793792665296365,37.0480428311804,36.775630751539374,36.819217681884766,21200.0
2002-07-31,36.97542818137679,37.138874442111266,36.8846240873863,37.044437408447266,272000.0
2002-08-01,37.193330926867034,37.447581100263655,37.15700986939881,37.40762710571289,111700.0
2002-08-02,37.37494641287459,37.52023344273953,37.21149746510669,37.483909606933594,29200.0
2002-08-05,37.64736138205813,37.64736138205813,37.23329511707399,37.39310836791992,166500.0
2002-08-06,37.22966251380225,37.284145500973246,37.08437547171955,37.26598358154297,430100.0
2002-08-07,37.30231065223878,37.44759771770212,37.12070251318968,37.37132263183594,33100.0
2002-08-08,37.41128346514782,37.41128346514782,37.16792917952119,37.26236343383789,83600.0
2002-08-09,37.338639428926676,37.476660635231624,37.26962744021388,37.41128158569336,273800.0
2002-08-12,37.44760632794243,37.523881431346375,37.39312331947649,37.462135314941406,69100.0
2002-08-13,37.585643239936495,37.77088165283203,37.46578113432983,37.77088165283203,36400.0
2002-08-14,37.78175219351003,38.02873934839161,37.774489087978225,37.78538513183594,76400.0
2002-08-15,37.8653292074139,37.8653292074139,37.59291676707279,37.67282485961914,132000.0
2002-08-16,37.9197949818837,37.9197949818837,37.483933613145815,37.4911994934082,57400.0
2002-08-19,37.64735265826819,37.789006728142354,37.62919074320979,37.70183563232422,18700.0
2002-08-20,38.06506079531333,38.119541011175386,37.93430273500474,38.10501480102539,262800.0
2002-08-21,38.137721860680365,38.192204874705574,38.02875583262993,38.1558837890625,22300.0
2002-08-22,38.22850450850663,38.22850450850663,38.0541595156835,38.10137939453125,161800.0
2002-08-23,38.21037292480469,38.24669679002275,38.08324770990701,38.21037292480469,47500.0
2002-08-26,38.137720427275084,38.28300753550797,38.137720427275084,38.25031661987305,28900.0
2002-08-27,38.21036403196651,38.22852596034865,38.046917761012075,38.1558837890625,202400.0
2002-08-28,38.28301772496507,38.38835083719148,38.19221360454111,38.22853469848633,307900.0
2002-08-29,38.42830945558719,38.46463055386477,38.24670119307708,38.37019348144531,42900.0
2002-08-30,38.500949090932714,38.500949090932714,38.246698648781006,38.39198303222656,36500.0
