Date,open,high,low,close,volume
2002-07-30,36.06949899527271,36.1356822354804,35.968017578125,35.968017578125,6100.0
2002-07-31,36.157781639063955,36.53281929894575,36.1357227783918,36.41368865966797,29400.0
2002-08-01,36.418054210664835,36.62983650085762,36.418054210664835,36.62101364135742,25000.0
2002-08-02,36.69160672304817,37.106348407093506,36.568063137487705,36.99604415893555,52800.0
2002-08-05,37.079878744908974,37.2563662260583,36.99604643396383,37.159297943115234,61100.0
2002-08-06,37.00486907757809,37.01810504829485,36.7180773692476,36.841617584228516,64900.0
2002-08-07,36.885791479435134,37.1240493925021,36.779900195702,36.92991256713867,40300.0
2002-08-08,36.87696860838371,36.96079766515347,36.779900195702,36.92991256713867,40900.0
2002-08-09,37.06224203715627,37.45051193237305,37.06224203715627,37.45051193237305,35900.0
2002-08-12,37.63581823530461,38.25351945375183,37.5652218867854,37.67993927001953,32100.0
2002-08-13,37.84761568457806,38.15205666843673,37.666718360036036,38.14323043823242,75400.0
2002-08-14,38.58886149222976,38.78299816551362,38.275597638843905,38.28883361816406,130000.0
2002-08-15,38.112325796156846,38.165273051535316,37.878481309118165,37.953487396240234,87100.0
2002-08-16,38.13885070869147,38.17414555862794,37.424076979462995,37.52996826171875,85000.0
2002-08-19,37.5255223486499,37.653472368041584,37.37550675764252,37.644649505615234,47300.0
2002-08-20,37.777023724435175,38.072638486309096,37.768197493985454,38.063812255859375,40800.0
2002-08-21,37.80349806588346,37.98880852235926,37.78143585458932,37.86085510253906,40000.0
2002-08-22,37.746167311029176,37.746167311029176,37.52996826171875,37.52996826171875,34400.0
2002-08-23,37.591723327407955,37.92263639672043,37.591723327407955,37.900577545166016,20100.0
2002-08-26,37.81230461884137,38.037326285330494,37.79906864426307,37.935848236083984,23900.0
2002-08-27,37.67995603807277,37.803496336739194,37.59171056315341,37.69760513305664,301800.0
2002-08-28,37.96230847563567,38.02407858209409,37.87406306196769,37.88730239868164,18100.0
2002-08-29,38.27999883247088,38.32411987187097,38.099098194845126,38.19175338745117,135700.0
2002-08-30,38.2755706932428,38.44323192363401,38.14320426078464,38.421173095703125,78100.0
2002-09-03,38.58651124125555,39.01190185546875,38.55106117822843,39.01190185546875,102100.0
2002-09-04,39.0074342657704,39.127077274466814,38.92324128785077,39.00300216674805,66300.0
2002-09-05,39.246742897367405,39.28219295162438,38.71943432758043,39.21572494506836,648400.0
2002-09-06,38.98084581476561,39.07833170250333,38.63964520768358,38.75485610961914,140000.0
2002-09-09,38.77260206990458,38.918830980508275,38.666255307966715,38.69727325439453,83800.0
2002-09-10,38.62635037961729,38.99413679943465,38.55102160853198,38.883358001708984,336000.0
2002-09-11,38.55101205940771,38.68394793603041,38.440233289122055,38.67951583862305,177700.0
2002-09-12,38.76372468749353,39.05617900305418,38.75929258826803,38.98085021972656,43400.0
2002-09-13,39.140366965592975,39.41066751176597,39.07389900853883,39.33976745605469,155100.0
2002-09-16,39.52586287847117,39.534727073060026,39.39293038593554,39.40622329711914,73000.0
2002-09-17,39.27773098219036,39.579049452840316,39.1536592673405,39.481563568115234,75400.0
2002-09-18,39.508153938730956,39.68539731903348,39.44611469878414,39.49042892456055,196600.0
2002-09-19,39.747441495289685,39.77845943140309,39.552473060020304,39.75630569458008,109900.0
2002-09-20,39.63666265022096,39.66768058631962,39.46384795185678,39.57019805908203,113500.0
2002-09-23,39.880387010993694,39.986733763093035,39.77846897890103,39.92469787597656,163200.0
2002-09-24,40.01331144013551,40.29690495103297,39.97342930666798,40.18169403076172,251900.0
2002-09-25,39.924670381814614,40.03988125599183,39.55245531544203,39.694252014160156,127200.0
2002-09-26,39.45943380670172,39.67212733830461,39.264461918813446,39.60123062133789,429000.0
2002-09-27,39.67210447205928,39.898094177246094,39.64995073983362,39.898094177246094,298200.0
2002-09-30,40.172808964744945,40.27915562196652,39.915801444151825,40.05759811401367,297800.0
2002-10-01,39.65864059781169,39.72091275180376,39.4985112322384,39.56078338623047,257500.0
2002-10-02,39.69420853105938,39.800963666898774,39.51628669823709,39.78761672973633,91000.0
2002-10-03,39.72091345181233,39.81432168444658,39.49851192832755,39.68977737426758,29900.0
2002-10-04,39.32060305225781,39.907743132952156,39.32060305225781,39.814334869384766,131000.0
