Date,open,high,low,close,volume
2007-04-11,31.692827224731445,31.704976166975595,31.692827224731445,31.692827224731445,1900.0
2007-04-12,31.7141056060791,31.7141056060791,31.692845524169726,31.7141056060791,6100.0
2007-04-13,31.70499415992214,31.735365374181626,31.656400680541992,31.656400680541992,3400.0
2007-04-16,31.66852927087456,31.66852927087456,31.632084761395745,31.64423370361328,7600.0
2007-04-17,31.632102376476038,31.708031569738257,31.629064559936523,31.629064559936523,28100.0
2007-04-18,31.644251597486726,31.668547178486424,31.63210264839932,31.63817596435547,6300.0
2007-04-19,31.647287630950284,31.75966367402387,31.604767467014366,31.747514724731445,47500.0
2007-04-20,31.750538637110846,31.750538637110846,31.723202933879985,31.729278564453125,4900.0
2007-04-23,31.76573699008251,31.786999389225617,31.72321682614659,31.747514724731445,1700.0
2007-04-24,31.765724783508887,31.98440115239179,31.71409350673772,31.96617889404297,398500.0
2007-04-25,31.975266813665,32.01475143432617,31.975266813665,32.01475143432617,16300.0
2007-04-26,32.02086320552482,32.07249450683594,31.978343037718567,32.07249450683594,48200.0
2007-04-27,32.04516110632135,32.07249450683594,32.04516110632135,32.07249450683594,8300.0
2007-04-30,32.06031373606267,32.081573798864845,31.99046023707255,32.07550048828125,15500.0
2007-05-01,32.06120775095387,32.109938736186024,32.06120775095387,32.07948303222656,8600.0
2007-05-02,32.08558329662866,32.097766046753804,32.03989856456489,32.06731033325195,4700.0
2007-05-03,32.091658423128244,32.12516038689139,32.03988118228111,32.07033920288086,17200.0
2007-05-04,32.0855550229295,32.11296676746141,32.042916596875365,32.109920501708984,4600.0
2007-05-07,32.076416873520465,32.10687255859375,32.070326665953736,32.10687255859375,4200.0
2007-05-08,32.14343503297564,32.14648129992017,32.11602327771655,32.13125228881836,16100.0
2007-05-09,32.15866104620099,32.16170731308165,32.027701777402946,32.04597473144531,9400.0
2007-05-10,32.19217598609831,32.22567796442618,32.13431083376797,32.161720275878906,17400.0
2007-05-11,32.17388488421039,32.21652331920124,32.14951940032407,32.17997741699219,12200.0
2007-05-14,32.18911984746843,32.19216379080202,32.14648140458956,32.176937103271484,11600.0
2007-05-15,32.192145712039505,32.26219587092731,32.15255355834961,32.15255355834961,39400.0
2007-05-16,32.23175616462534,32.24089264126527,32.22870989787179,32.23784637451172,78100.0
2007-05-17,32.25003321199766,32.26221595693772,32.18912181091837,32.22871398925781,14500.0
2007-05-18,32.26830207118506,32.26830207118506,32.23784637451172,32.23784637451172,5200.0
2007-05-21,32.26525515993038,32.27134536925652,32.237843408911516,32.2682991027832,14600.0
2007-05-22,32.307876179528,32.310920120739894,32.20128014663071,32.27132797241211,10200.0
2007-05-23,32.25918058230559,32.317048059404925,32.192176624321476,32.24699783325195,22500.0
2007-05-24,32.2957262217142,32.2957262217142,32.237858749287426,32.256134033203125,17100.0
2007-05-25,32.27439797078596,32.426678793655675,32.22262304867929,32.30180740356445,7400.0
2007-05-29,32.19217738114447,32.19826991762541,32.155631456746164,32.17390441894531,4900.0
2007-05-30,32.24395388870489,32.26527311864331,32.20740564154397,32.24699783325195,4300.0
2007-05-31,32.24999247737696,32.24999247737696,32.17689842368193,32.19517135620117,6200.0
2007-06-01,32.19094467163086,32.19706883514367,32.141942017227734,32.19094467163086,13500.0
2007-06-04,32.2184944152832,32.22462091299481,32.16336761875004,32.2184944152832,21800.0
2007-06-05,32.22154666881939,32.22154666881939,32.17254638671875,32.17254638671875,4500.0
2007-06-06,32.15722988401604,32.17560469624632,32.12047792298222,32.132728576660156,74600.0
2007-06-07,32.07762097644774,32.07762097644774,31.912240557806232,31.982681274414062,12100.0
2007-06-08,31.915297884988966,31.933672704792386,31.826482361648715,31.896923065185547,17800.0
2007-06-11,31.820343310339894,31.872406833136104,31.728464581168694,31.829530715942383,2900.0
2007-06-12,31.780537461243146,31.783600709536948,31.56615681215354,31.66722297668457,67300.0
2007-06-13,31.73766836798073,31.79279516662219,31.504912850671765,31.72235679626465,24600.0
2007-06-14,31.648830503248483,31.746835708618168,31.593706080087088,31.746835708618164,18200.0
2007-06-15,31.697837005169646,31.752963771685035,31.697837005169646,31.740713119506836,13500.0
2007-06-18,31.823427960037677,31.823427960037677,31.66723495003094,31.759111404418945,14600.0
2007-06-19,31.801967237216115,31.801967237216115,31.65496406946243,31.798906326293945,19600.0
2007-06-20,31.801965982566742,31.801965982566742,31.517147064208984,31.517147064208984,16900.0
2007-06-21,31.54472242360486,31.67641407670035,31.54472242360486,31.575347900390625,13900.0
2007-06-22,31.612089649508324,31.654965770454883,31.495709604161934,31.6365909576416,27800.0
2007-06-25,31.636611751700244,31.64886007724409,31.437542581276887,31.45285415649414,29000.0
2007-06-26,31.526327722738674,31.60289253470447,31.452823820919217,31.544702529907227,43600.0
2007-06-27,31.48041242732316,31.483475676383232,31.385472735630636,31.434473037719727,6800.0
2007-06-28,31.406929885836657,31.43449213439833,31.217048050522617,31.26911163330078,9500.0
2007-06-29,31.26906562125874,31.39156977550201,31.18025016784668,31.18025016784668,14600.0
2007-07-02,31.332140133814605,31.507747910121157,31.239716349202567,31.4245662689209,19600.0
2007-07-03,31.393773792546483,31.393773792546483,31.30134761194857,31.366044998168945,11700.0
2007-07-05,31.378371312867174,31.381452812614484,31.1103395972415,31.252058029174805,14600.0
2007-07-06,31.24897304362855,31.359883517203613,31.15038621717242,31.28594398498535,8200.0
2007-07-09,31.248980076896014,31.418427324799996,31.23665642700337,31.38145637512207,8400.0
2007-07-10,31.264389797206483,31.347571508021716,31.11650832737291,31.298276901245117,19700.0
2007-07-11,31.307504129700636,31.310583278053155,30.980933416224016,31.064117431640625,17200.0
2007-07-12,31.116484120968572,31.156534194946293,31.027139478561907,31.15653419494629,8300.0
2007-07-13,31.208922953363523,31.289023133893576,31.11649677521919,31.28594398498535,5200.0
2007-07-16,31.230500342671625,31.36605581031483,31.19661088813677,31.298276901245117,17100.0
2007-07-17,31.332152189200173,31.33523368835449,31.18427313672514,31.335233688354492,10600.0
2007-07-18,31.322906567441915,31.322906567441915,31.054874933129184,31.101085662841797,15600.0
2007-07-19,31.125740914437444,31.13498306274414,31.125740914437444,31.13498306274414,6400.0
2007-07-20,31.110358306719313,31.215105856165927,30.990203249270216,31.054903030395508,18600.0
2007-07-23,31.024099744368073,31.027181246666732,30.96248380138027,30.987131118774414,9000.0
2007-07-24,30.96245461463928,30.965536114033167,30.76528096234688,30.808412551879883,44900.0
2007-07-25,30.777600909284075,30.777600909284075,30.401737945258862,30.515729904174805,28100.0
2007-07-26,30.34628454937859,30.654368656478884,29.696226895357363,30.084413528442383,43200.0
2007-07-27,29.88415879963129,29.88415879963129,29.418951133374655,29.58223533630371,44600.0
2007-07-30,29.881080895920572,29.89032304429352,29.683907228979308,29.868757247924805,24600.0
2007-07-31,29.884167174874698,30.253867271891284,29.884167174874698,29.970430374145508,34000.0
2007-08-01,30.029341127521356,30.029341127521356,29.539397027403762,29.908405303955078,33500.0
2007-08-02,30.07585501821397,30.18128764272077,30.07585501821397,30.078956604003906,28800.0
2007-08-03,30.18748844848386,30.18748844848386,29.88669850391314,30.078956604003906,20100.0
2007-08-06,30.62162046162763,30.62162046162763,29.784372038370666,30.013839721679688,30400.0
2007-08-07,30.77665885028128,30.77665885028128,30.016933709119765,30.22779655456543,68800.0
2007-08-08,30.699133255737266,31.164271638399953,30.389041000628808,30.58439826965332,30300.0
